organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
12261550,UK,2009-10-19,2011-03-27,2011-03-27,2016-02-08,9,,GB,1365.75,257
12280950,USA,2009-10-19,2011-04-27,2011-04-27,2011-04-27,5,Music,US,170.0,30
12361430,UK,2009-10-20,2010-02-06,2010-09-28,2010-09-30,465,Business & Professional,MY,414.31,1521
12480215,UK,2009-10-22,2009-10-22,2009-10-22,2009-10-22,91,,,0.0,1
12519460,UK,2009-10-23,2011-02-22,2011-02-22,,81,,,0.0,3645
12619645,USA,2009-10-26,2009-10-26,2009-10-29,2009-10-29,1478,,US,53371.68,4785
12650590,USA,2009-10-26,2009-10-26,2009-10-26,2009-10-26,846,,US,2165.46,149
12663040,USA,2009-10-26,2013-04-20,2013-04-20,2013-04-20,146,,US,25257.41,6575
12744885,Canada,2009-10-28,2009-12-07,2009-12-07,2009-12-07,18,,CA,170290.47,693
12760260,USA,2009-10-28,2014-10-03,2014-10-03,2014-10-03,20,Family & Education,US,914.57,51
12785070,USA,2009-10-29,2012-03-04,2014-04-27,2015-01-16,3,Business & Professional,NL,294.85,12
12813715,Canada,2009-10-29,2010-07-28,2010-07-28,2015-02-27,187,,CA,255.84,21
12916000,USA,2009-11-01,2013-07-20,2013-07-20,2013-07-20,3576,Travel & Outdoor,US,14431783.01,9271
12941320,USA,2009-11-02,2010-03-28,2010-03-28,2015-07-28,115,,US,1865.9,2716
13006565,UK,2009-11-03,2009-11-06,2009-11-17,2009-11-17,1999,,,36887.11,849
13071320,USA,2009-11-04,2015-02-07,2015-02-07,2015-02-07,5,Business & Professional,US,15019.45,68
13264655,USA,2009-11-08,2016-08-31,2016-08-31,,1,Business & Professional,US,,0
13348135,USA,2009-11-10,2011-10-13,2011-10-18,2011-10-18,11,,US,1142.55,26
13470200,USA,2009-11-12,2009-12-10,2009-12-10,2010-02-23,958,,US,787863.98,2008
13525765,USA,2009-11-13,2009-12-20,2009-12-20,2009-12-20,725,,US,4732778.3,4977
13591160,Australia,2009-11-15,2012-10-13,2012-10-13,2012-10-13,20,,AU,4710.57,95
13608020,UK,2009-11-16,2009-11-16,2009-12-01,2009-12-01,629,,GB,6852.38,3219
13674960,UK,2009-11-17,2011-06-08,2011-06-08,,683,,GB,0.0,23885
13697055,USA,2009-11-17,2009-11-17,2009-12-23,2009-12-23,422,,US,54531.37,6475
13708355,USA,2009-11-17,2009-11-17,2009-12-01,2010-02-12,472,,US,110666.41,8131
13867240,UK,2009-11-22,2009-11-22,2010-03-28,2014-01-16,5,,,6529.83,598
13880565,UK,2009-11-23,2010-05-07,2010-05-10,2010-05-10,364,,GB,138479.07,1956
13969895,USA,2009-11-25,2009-11-25,2009-11-25,2009-11-25,5333,Music,US,2281455.49,22988
13998680,USA,2009-11-26,2013-01-21,2013-01-21,,28,Family & Education,IE,0.0,346
14004020,UK,2009-11-26,2012-07-08,2012-07-25,,48,Business & Professional,GB,0.0,2305
14029530,New Zealand,2009-11-27,2009-11-29,2009-11-29,2009-11-29,434,,NZ,771055.19,9648
14050855,USA,2009-11-29,2012-07-24,2012-07-24,,236,Business & Professional,US,0.0,54
14089310,USA,2009-11-30,2013-04-13,2014-07-01,2014-07-01,57,Government & Politics,US,62143.56,3744
14094325,USA,2009-11-30,2014-06-02,2014-06-02,2014-06-02,1,Film & Media & Entertainment,US,396.44,52
14141920,UK,2009-12-01,2011-05-30,2011-05-30,2011-05-30,175,,GB,51865.93,1386
14280000,UK,2009-12-04,2010-09-23,2010-09-28,2010-09-28,137,Film & Media & Entertainment,GB,14228.57,1668
14287480,USA,2009-12-04,2015-11-19,2015-11-19,2016-11-21,2,,GB,1291.96,224
14360170,USA,2009-12-06,2009-12-06,2015-01-31,2015-01-31,33,Auto & Boat & Air,CN,,0
14375095,USA,2009-12-07,2009-12-07,2010-04-05,2010-10-01,496,Film & Media & Entertainment,US,152601.25,10766
14383015,USA,2009-12-07,2009-12-07,2010-02-07,,392,,US,0.0,3580
14437800,USA,2009-12-08,2009-12-08,2009-12-14,2009-12-14,199,,,2794342.16,3644
14443275,USA,2009-12-08,2009-12-08,2009-12-08,2009-12-08,312,,US,935890.26,5313
14450665,USA,2009-12-08,2016-10-03,2016-10-03,2016-11-26,33,Food & Drink,US,60.0,226
14457345,USA,2009-12-08,2009-12-08,2009-12-09,2009-12-09,10,,US,14793.08,913
14653230,USA,2009-12-15,2014-02-21,2014-02-21,2015-06-06,6,,US,167.0,56
14805965,USA,2009-12-21,2009-12-21,2009-12-22,2009-12-22,808,Travel & Outdoor,US,,0
14818220,USA,2009-12-22,2009-12-22,2009-12-23,2009-12-23,99,,US,33873.44,3431
14928365,USA,2009-12-29,2016-06-07,2016-06-07,,7,Film & Media & Entertainment,GB,0.0,619
14928555,USA,2009-12-29,2009-12-29,2009-12-29,2009-12-29,739,,US,131970.18,5172
14952530,USA,2009-12-29,2015-02-06,2015-02-06,,43,Business & Professional,US,0.0,39
14955615,USA,2009-12-29,2009-12-29,2009-12-29,2013-02-04,46,,,664.92,193
14971255,USA,2009-12-30,2009-12-30,2010-01-01,2010-01-01,180,,GB,9640.31,1468
14988970,Australia,2009-12-30,2009-12-30,2009-12-30,,1511,,AU,1.0,26476
15041480,USA,2010-01-01,2012-04-05,2012-04-05,2013-02-10,15,,US,500.0,529
15125160,UK,2010-01-05,2011-03-22,2011-03-24,2011-10-13,279,,GB,19583.74,8191
15129365,USA,2010-01-05,2011-04-24,2014-07-31,2014-07-31,8,Performing & Visual Arts,CA,2316.44,99
15184125,USA,2010-01-06,2010-03-10,2010-03-10,2010-08-13,154,,US,19738.72,7445
15226095,Canada,2010-01-06,2010-01-06,2010-07-15,2010-07-15,349,,CA,64345.64,1228
15235700,USA,2010-01-07,2010-01-07,2010-01-13,2010-02-12,285,,US,111273.79,9201
15352230,USA,2010-01-10,2010-01-10,2010-01-10,2010-07-12,174,,US,35126.74,5408
15444840,USA,2010-01-12,2014-04-13,2014-04-18,2014-04-18,63,,US,2770.32,559
15478785,USA,2010-01-12,2010-01-12,2010-01-12,2011-01-17,761,,US,45.0,14589
15491310,UK,2010-01-13,2011-09-13,2016-03-12,,1,,GB,0.0,12
15531940,USA,2010-01-13,2010-01-13,2010-01-14,2014-07-16,420,,US,340.0,19424
15700755,UK,2010-01-18,2014-01-21,2014-01-21,,6,,GB,0.0,331
15757070,UK,2010-01-19,2010-01-19,2010-01-19,2010-03-25,178,,GB,834607.81,8449
15758340,USA,2010-01-19,2010-01-19,2010-02-24,2010-02-24,96,,US,223391.0,1853
15793080,USA,2010-01-19,2010-01-19,2010-01-20,2010-01-20,13,,US,41604.44,311
15793605,USA,2010-01-19,2011-06-07,2011-06-07,,5,Other,US,0.0,1
15902645,USA,2010-01-21,2010-01-21,2010-01-21,2010-01-21,811,,US,4457679.02,228018
15918960,Australia,2010-01-21,2010-01-21,2010-02-24,2010-04-12,660,,AU,592279.13,26543
16020145,USA,2010-01-24,2013-12-23,2014-01-16,2014-01-16,16,Other,US,25157.95,319
16056895,USA,2010-01-25,2010-01-25,2010-01-25,2010-01-25,2680,,US,959286.66,35700
16104225,USA,2010-01-26,2015-12-03,2015-12-03,2015-12-03,2271,Community & Culture,US,11825.0,370
16167660,USA,2010-01-27,2010-01-27,2014-04-01,2015-01-28,33,,IE,125.51,14
16257490,USA,2010-01-28,2013-06-20,2013-06-20,2013-06-20,448,Music,,34368.09,955
16263650,USA,2010-01-28,2010-01-28,2010-02-01,2010-02-01,3202,Film & Media & Entertainment,US,1731761.86,211175
16265655,USA,2010-01-28,2010-12-15,2011-09-25,2011-09-25,265,,US,3676.0,279
16357430,USA,2010-01-30,2011-01-05,2011-01-05,2011-01-05,27,,US,5333.15,99
16366115,Canada,2010-01-31,2010-01-31,2014-10-15,,2,,CA,0.0,3
16381315,USA,2010-01-31,2010-01-31,2010-02-15,2010-02-24,4867,,US,257371.0,111997
16545910,USA,2010-02-03,2011-01-03,2011-01-03,,50,,IN,0.0,16747
16599795,USA,2010-02-04,2012-11-03,2012-11-03,,19,Other,CA,0.0,1189
16833090,USA,2010-02-08,2010-02-08,2010-08-20,2010-08-20,152,,US,13746.51,6909
16909120,USA,2010-02-10,2010-02-10,2010-02-10,2010-02-10,327,,US,173.4,51
16959840,USA,2010-02-10,2015-10-22,2015-10-22,2015-10-22,134,Family & Education,US,902.31,73
17004275,USA,2010-02-11,2010-02-11,2010-02-16,2010-11-04,857,,US,157443.94,4166
17039590,USA,2010-02-11,2012-04-22,2012-04-22,2014-01-24,10,,US,1225.0,97
17055150,UK,2010-02-12,2013-03-07,2013-03-07,2013-03-07,65,Religion & Spirituality,,7946.22,1463
17151760,UK,2010-02-15,2015-09-07,2015-09-07,2015-09-07,128,Business & Professional,GB,1325.74,58
17222825,USA,2010-02-16,2010-03-15,2010-03-29,2012-01-23,120,,US,63410.92,2933
17252275,USA,2010-02-16,2010-02-16,2010-02-16,2010-02-16,238,,US,12287.62,1787
17259250,USA,2010-02-16,2013-10-03,2013-10-03,2013-12-30,9,,,3151.82,241
17345345,USA,2010-02-17,2010-04-06,2010-04-06,2010-04-06,584,,,250.0,79
17504345,USA,2010-02-20,2015-06-08,2015-06-15,2015-07-01,35,Business & Professional,US,2525.05,63
17604140,USA,2010-02-22,2010-02-22,2010-02-22,2010-02-22,1131,,US,1070520.71,93817
17723665,UK,2010-02-24,2011-02-14,2011-02-23,2011-02-23,60,,,60141.92,1128
17727305,UK,2010-02-24,2010-02-24,2010-02-24,2010-02-24,5936,,,904071.6,108141
17760290,USA,2010-02-24,2010-04-08,2010-04-14,2010-04-14,152,,US,121694.81,13168
17762535,USA,2010-02-24,2010-02-24,2010-02-25,2010-11-03,1457,Business & Professional,US,480.54,2522
17823510,UK,2010-02-25,2010-02-25,2010-03-02,2010-04-20,533,,GB,2873.83,19084
17961075,USA,2010-02-27,2010-02-27,2010-02-27,,2087,,US,0.0,9639
18033905,USA,2010-03-01,2010-03-01,2010-03-01,,337,,,0.0,7775
18053980,USA,2010-03-01,2010-03-01,2010-04-19,2010-04-19,482,,US,159904.66,19903
18190690,USA,2010-03-03,2010-03-03,2010-03-09,2010-03-09,179,,US,172553.33,3477
18206245,USA,2010-03-03,2011-10-10,2011-10-25,2011-10-25,3,Family & Education,US,1050.0,48
18208725,USA,2010-03-03,2015-03-27,2015-03-27,2015-03-27,11,Food & Drink,US,,0
18382650,USA,2010-03-06,2010-03-06,2010-03-06,2012-01-24,153,,US,1623.24,1673
18401950,USA,2010-03-07,2012-07-23,2012-07-23,2012-07-23,243,,US,5716.42,378
18478600,UK,2010-03-08,2013-11-28,2013-11-28,2013-11-28,48,Business & Professional,GB,2598.48,34
18480785,USA,2010-03-08,2014-01-23,2014-01-29,2014-01-29,27,Charity & Causes,US,121838.22,1047
18503480,Australia,2010-03-08,2010-03-08,2010-04-15,2010-04-19,203,,,346197.6,4058
18530705,USA,2010-03-09,2012-07-20,2012-07-25,2016-09-12,573,,US,0.0,2016
18540455,USA,2010-03-09,2012-05-04,2012-05-23,2016-01-07,74,Business & Professional,US,8.46,377
18553670,USA,2010-03-09,2012-01-03,2012-02-28,2012-02-28,128,,US,2428.8,54
18570505,Australia,2010-03-09,2011-05-08,2011-05-08,,314,Other,AU,0.0,1173
18738740,UK,2010-03-12,2011-03-18,2011-03-18,,1308,,GB,0.0,21767
18787085,USA,2010-03-12,2010-03-12,2010-03-12,2010-03-12,318,,US,463786.24,23631
18820180,USA,2010-03-13,2015-08-24,2015-08-24,2016-05-01,543,Business & Professional,GB,0.0,197
18841715,USA,2010-03-14,2014-05-12,2014-05-12,2014-05-12,4,Other,US,1625.0,47
18888700,USA,2010-03-15,2012-08-08,2012-08-08,,53,,US,0.0,956
18893845,UK,2010-03-15,2011-06-10,2011-06-21,2011-08-17,1108,,GB,54654.55,43669
18917650,USA,2010-03-15,2010-03-15,2010-03-15,2010-03-15,5303,,US,216479.79,75376
19010545,USA,2010-03-16,2010-04-11,2010-04-11,2010-04-11,67,,,28533.55,338
19046215,USA,2010-03-17,2010-03-17,2014-09-25,2014-09-25,13,,,72485.5,648
19054740,UK,2010-03-17,2010-03-17,2010-03-17,2010-03-17,20,,GB,4297.88,139
19083185,USA,2010-03-17,2010-03-17,2010-03-24,2010-03-24,488,Business & Professional,,0.0,2892
19262675,Australia,2010-03-20,2011-08-17,2011-08-17,2011-08-17,49,Music,AU,133595.5,5267
19285865,USA,2010-03-20,2015-02-13,2015-02-13,2015-02-13,212,,,3727.99,135
19373370,USA,2010-03-22,2013-05-01,2014-04-11,2014-04-11,758,Music,US,830.0,717
19387160,USA,2010-03-22,2016-02-16,2016-02-26,2016-02-26,1,Music,US,1023.0,33
19626160,USA,2010-03-25,2010-04-30,2010-05-03,2010-05-03,542,,US,2457693.51,20134
19726215,USA,2010-03-28,2015-11-10,2015-11-16,,1,,CA,0.0,32
19726965,USA,2010-03-28,2016-01-11,2016-01-11,2016-01-11,73,Health & Wellness,US,4858.57,178
19734270,USA,2010-03-28,2010-03-28,2010-03-28,2010-05-19,58,,US,36935.01,2445
19923790,Canada,2010-03-31,2012-03-23,2012-03-23,,65,,US,0.0,2157
20022225,UK,2010-04-02,2011-03-16,2011-03-28,2011-04-07,4030,,GB,39878.51,22741
20096935,USA,2010-04-03,2016-03-08,2016-03-08,,1,,,0.0,11
20190475,USA,2010-04-06,2010-04-06,2010-04-06,2010-04-06,28,,,35470.77,2616
20191560,USA,2010-04-06,2014-03-20,2014-03-20,,19,Business & Professional,MY,0.0,77
20240885,USA,2010-04-06,2010-04-07,2010-05-18,,1242,,US,0.0,12488
20486855,USA,2010-04-09,2014-12-15,2014-12-15,2014-12-15,2,Family & Education,US,,0
20531180,USA,2010-04-10,2012-01-17,2012-01-18,2012-02-15,17,,US,96.36,58
20582010,USA,2010-04-11,2010-08-25,2010-08-25,2010-08-25,118,,US,2892.0,132
20611470,USA,2010-04-12,2010-04-12,2010-04-12,2010-04-12,55,,US,22555.54,1338
20655440,USA,2010-04-12,2012-03-19,2012-03-19,2012-05-02,205,Business & Professional,US,1259.35,13904
20719550,UK,2010-04-13,2012-07-20,2012-07-20,2012-07-20,164,,GB,33688.47,1828
20723740,USA,2010-04-13,2014-09-23,2014-09-23,,10,,,0.0,325
20760300,Australia,2010-04-14,2010-04-14,2010-04-14,2014-05-18,4462,,AU,2757.24,40248
20788120,USA,2010-04-14,2011-03-15,2011-03-15,2011-03-15,601,,US,432440.65,18203
20798065,USA,2010-04-14,2012-11-16,2012-11-16,2012-11-16,137,Music,US,24432.57,899
20804340,UK,2010-04-14,2010-04-14,2010-06-15,2010-06-15,36,,GB,66493.2,722
20810410,USA,2010-04-14,2014-05-09,2014-05-09,,1,,US,0.0,25
20822675,USA,2010-04-14,2010-04-14,2010-04-14,2010-09-16,1579,Music,US,144166.15,4282
20929295,USA,2010-04-16,2015-09-14,2015-09-14,,1,Sports & Fitness,,0.0,5
20980300,USA,2010-04-16,2012-01-27,2012-01-27,,131,Family & Education,US,0.0,6840
21079260,Canada,2010-04-19,2010-04-19,2010-04-19,2010-10-26,128,,CA,89818.67,5911
21157680,USA,2010-04-20,2016-04-13,2016-04-20,2016-04-20,4,Other,CA,14298.92,88
21201850,USA,2010-04-20,2010-04-20,2010-04-21,2010-04-21,1214,Travel & Outdoor,US,40576.01,119
21226830,Canada,2010-04-21,2012-09-24,2012-09-27,2012-09-27,47,Business & Professional,CA,17691.36,1124
21235635,USA,2010-04-21,2011-01-04,2011-01-04,,123,Film & Media & Entertainment,US,0.0,1210
21257730,USA,2010-04-21,2016-02-17,2016-02-17,,48,Science & Technology,CA,0.0,16
21408950,USA,2010-04-23,2015-09-02,2015-09-02,,143,,US,0.0,3898
21476115,USA,2010-04-24,2013-08-16,2013-08-16,2013-12-06,34,,US,23764.23,1483
21535115,USA,2010-04-26,2010-04-26,2010-04-26,2010-04-26,160,,US,342199.79,8501
21620135,USA,2010-04-27,2010-04-27,2010-04-27,2010-04-27,493,,US,22724.58,11253
21641675,USA,2010-04-27,2010-04-27,2010-08-20,2011-05-05,465,,US,7367.41,2760
21672380,USA,2010-04-28,2010-06-27,2010-06-28,,19,,IT,0.0,917
21684025,USA,2010-04-28,2012-02-02,2012-02-02,2012-02-02,134,,US,30267.13,2941
21737310,USA,2010-04-28,2014-03-14,2014-03-14,2014-04-10,77,Science & Technology,US,8532.88,2883
21782795,UK,2010-04-29,2011-04-11,2011-04-11,2011-04-11,92,Business & Professional,GB,2526.7,271
21903420,USA,2010-05-01,2013-06-03,2013-06-03,2013-06-03,7,,US,5695.0,286
21921775,USA,2010-05-01,2010-05-01,2010-05-12,2011-10-03,395,,US,32495.28,11294
21948405,USA,2010-05-02,2010-05-02,2010-05-02,2010-05-02,73,,US,24504.91,667
22021265,USA,2010-05-03,2013-12-12,2013-12-12,2013-12-12,40,,US,16877.0,142
22044725,USA,2010-05-04,2011-08-31,2011-08-31,,4,,US,0.0,311
22167765,USA,2010-05-05,2010-05-05,2010-05-05,2010-05-05,3514,,CA,3778753.46,23537
22190385,UK,2010-05-06,2010-05-06,2010-06-24,2010-06-24,400,,GB,24194.63,17299
22232615,USA,2010-05-06,2010-05-06,2010-10-26,2010-10-26,50,,,7678.97,137
22242605,USA,2010-05-06,2015-10-22,2015-10-22,2015-10-22,15,Food & Drink,US,0.0,7
22395905,UK,2010-05-10,2014-01-07,2014-01-07,2014-01-16,43,,GB,1424.89,285
22413995,USA,2010-05-10,2010-05-10,2010-05-11,2010-05-11,5680,,US,457831.46,20102
22441915,USA,2010-05-10,2012-08-06,2012-08-06,2012-08-06,471,,US,21462.03,3714
22491690,USA,2010-05-11,2010-05-11,2010-05-24,2010-05-24,571,,US,609295.13,53953
22519920,USA,2010-05-11,2010-05-11,2010-05-11,2010-05-11,23,,US,35001.02,1803
22568555,UK,2010-05-12,2012-07-06,2012-07-06,2012-07-06,4,Business & Professional,GB,231.78,8
22578620,USA,2010-05-12,2010-05-12,2010-05-12,2013-09-18,2586,,US,0.0,84704
22629165,UK,2010-05-13,2010-05-13,2010-05-13,2010-05-13,4625,Travel & Outdoor,GB,959840.71,9376
22709340,UK,2010-05-14,2010-05-14,2010-06-08,2010-06-08,163,,GB,158473.06,6346
22717385,USA,2010-05-14,2010-05-14,2010-05-27,2010-07-27,136,,,46737.17,18671
22838040,UK,2010-05-17,2013-04-29,2013-04-30,2014-05-07,165,Business & Professional,GB,0.0,34
22853825,USA,2010-05-17,2011-01-25,2011-01-25,,474,,US,0.0,7260
22893300,USA,2010-05-17,2015-01-09,2015-01-09,2015-01-22,296,Fashion & Beauty,US,4300.0,594
22910365,USA,2010-05-17,2011-02-24,2011-02-24,2011-03-26,304,,,108948.71,23549
22954765,USA,2010-05-18,2010-05-18,2010-05-18,2012-06-11,1688,,US,11459.44,13016
22978275,USA,2010-05-18,2013-12-06,2013-12-06,2013-12-06,2251,Travel & Outdoor,,262.75,9
23022850,USA,2010-05-19,2010-05-19,2010-05-19,2010-05-19,138,,US,98434.57,7492
23039455,USA,2010-05-19,2010-05-19,2010-05-21,2010-05-21,21,,US,35646.74,1409
23116085,USA,2010-05-20,2010-05-20,2010-05-20,2012-06-12,290,,US,20509.65,7808
23163380,USA,2010-05-20,2010-05-20,2010-05-20,,670,,US,0.0,3838
23254090,Australia,2010-05-22,2010-05-22,2010-05-22,2010-05-22,20,,,0.0,2
23274970,USA,2010-05-23,2010-05-23,2010-06-03,2011-11-08,11,Religion & Spirituality,US,1360.34,985
23286710,USA,2010-05-23,2010-05-23,2010-05-25,2010-05-27,508,,US,129820.89,48069
23386395,USA,2010-05-25,2013-09-30,2013-09-30,,10,,,0.0,717
23517505,USA,2010-05-27,2010-05-27,2010-05-27,2010-05-27,197,Travel & Outdoor,NI,827287.44,3005
23526425,USA,2010-05-27,2010-05-27,2010-05-27,2011-01-13,668,,US,5977.19,749
23541185,USA,2010-05-27,2010-05-27,2010-05-27,2017-01-11,381,,US,0.0,5281
23549380,USA,2010-05-27,2010-05-27,2010-05-27,2010-05-27,94,,US,164716.77,2767
23602960,USA,2010-05-28,2011-01-24,2011-01-27,2011-01-27,630,,US,1868362.27,21533
23612770,USA,2010-05-28,2013-08-05,2013-08-06,2013-08-06,97,Performing & Visual Arts,US,25063.58,1008
23677225,USA,2010-05-31,2010-05-31,2015-05-25,2015-05-25,28,Performing & Visual Arts,CA,0.0,19
23698280,Australia,2010-06-01,2010-12-02,2010-12-02,2011-01-04,205,,AU,125867.89,4775
23701745,UK,2010-06-01,2010-06-01,2010-06-02,2012-09-08,490,,GB,0.0,1359
23767550,USA,2010-06-01,2010-06-01,2010-06-01,2010-06-01,39,,US,28819.9,745
23767580,USA,2010-06-01,2010-06-01,2010-06-01,2010-06-01,537,,US,2505.42,198
23845735,USA,2010-06-02,2011-10-19,2011-10-19,2011-10-19,22,,US,163407.69,1083
23850225,USA,2010-06-02,2011-12-27,2011-12-27,2012-08-01,99,Business & Professional,US,697.14,664
23937755,USA,2010-06-03,2014-09-28,2014-09-28,2014-09-28,36,,,3333.0,184
23943030,UK,2010-06-04,2011-10-09,2011-10-09,2012-10-12,216,,,9876.03,2579
23949005,Canada,2010-06-04,2010-06-04,2010-06-11,2014-05-15,613,Family & Education,CA,2975.29,55487
23988090,USA,2010-06-04,2011-08-01,2011-08-01,,19,,US,0.0,3363
24063755,UK,2010-06-07,2011-10-12,2011-10-12,2012-04-15,43,Film & Media & Entertainment,,97366.84,2159
24067245,UK,2010-06-07,2011-10-27,2011-10-28,2015-06-02,5,Business & Professional,GB,638.85,26
24101855,Canada,2010-06-07,2011-03-01,2011-03-01,2011-03-01,7,,CA,2257.88,59
24154465,Canada,2010-06-08,2014-01-07,2014-01-07,,12,Family & Education,CA,0.0,199
24166955,USA,2010-06-08,2010-06-09,2010-06-09,2016-05-24,161,,US,7711.47,2195
24229425,USA,2010-06-09,2010-09-23,2010-09-23,2012-10-11,57,,US,4262.12,1827
24257145,Canada,2010-06-09,2010-06-09,2010-06-09,2012-02-17,65,,CA,110888.94,1891
24274020,USA,2010-06-09,2010-06-09,2010-06-09,2012-05-22,253,,,591575.04,5221
24323425,USA,2010-06-10,2015-06-30,2015-06-30,,1,,,,0
24349535,USA,2010-06-10,2010-06-10,2010-06-10,2010-12-08,582,,US,100058.89,7875
24413215,UK,2010-06-11,2010-06-11,2010-06-11,2010-06-11,194,Business & Professional,GB,10764.4,95
24511750,USA,2010-06-13,2010-06-13,2010-06-15,2012-01-19,95,,US,22019.6,3378
24567785,USA,2010-06-14,2012-02-07,2012-02-08,2012-02-08,372,,US,18455.26,691
24650300,Australia,2010-06-15,2010-06-15,2010-06-15,2010-06-15,2843,,AU,1687463.38,7007
24664675,UK,2010-06-16,2010-06-16,2010-06-16,,1083,,GB,0.0,11814
24680520,USA,2010-06-16,2010-06-16,2010-06-23,2010-06-23,643,,US,493401.91,7421
24728355,USA,2010-06-16,2010-06-16,2010-06-16,2010-06-16,257,,US,3889.15,1455
24807715,USA,2010-06-18,2015-09-21,2015-09-21,,48,Music,GB,0.0,56
24846060,USA,2010-06-18,2015-10-06,2015-10-06,,15,Health & Wellness,SI,0.0,144
24901885,USA,2010-06-20,2010-06-20,2010-06-24,2010-12-23,183,,US,210324.32,7604
24914450,UK,2010-06-21,2013-08-01,2013-08-01,2013-08-28,63,,,12564.79,800
24946200,USA,2010-06-21,2011-07-11,2011-07-20,2011-07-20,68,,US,33653.86,930
25158970,UK,2010-06-25,2013-05-09,2013-05-09,2013-05-09,100,Other,GB,18070.8,602
25160495,USA,2010-06-25,2012-01-25,2012-01-25,2012-11-25,81,,US,19.0,268
25286565,Australia,2010-06-28,2010-06-28,2010-06-28,2010-06-28,21,Business & Professional,AU,3311.43,38
25305010,USA,2010-06-29,2010-07-27,2010-08-02,2014-08-13,48,,US,458.39,2822
25325910,UK,2010-06-29,2011-02-08,2011-02-08,2011-02-08,28,,,6353.59,259
25388050,USA,2010-06-30,2010-06-30,2010-06-30,2013-07-22,69,,US,380.0,652
25389780,USA,2010-06-30,2010-06-30,2010-06-30,2010-06-30,55,Travel & Outdoor,US,0.0,7
25405570,USA,2010-06-30,2010-08-01,2010-08-01,2011-03-02,474,,US,32856.81,514
25628060,UK,2010-07-07,2012-07-01,2012-07-01,2012-09-25,19,Business & Professional,GB,2894.08,235
25636135,USA,2010-07-07,2013-12-02,2013-12-03,2013-12-03,37,,US,20492.83,436
25638650,USA,2010-07-07,2010-07-07,2010-07-11,2010-07-11,243,,US,85089.8,14176
25670030,USA,2010-07-07,2010-07-07,2010-07-09,2012-02-16,100,,US,20672.07,3686
25751145,USA,2010-07-09,2010-07-09,2010-07-13,2010-07-13,975,,US,756406.67,6317
25755940,USA,2010-07-09,2013-04-04,2014-10-14,,142,Health & Wellness,US,0.0,39
25870500,USA,2010-07-12,2013-09-20,2013-09-20,,15,,US,0.0,172
25934340,USA,2010-07-13,2010-07-13,2010-07-13,2010-07-13,94,,US,652906.27,2856
25959340,USA,2010-07-13,2014-01-03,2014-01-04,2014-01-04,3,,US,7791.55,161
25975625,Canada,2010-07-13,2010-07-13,2010-07-21,2010-07-21,475,,CA,108232.11,11567
25991580,USA,2010-07-13,2014-10-07,2014-11-04,2014-11-04,35,Business & Professional,AU,273.56,7
26019820,UK,2010-07-14,2010-07-14,2010-07-22,2010-09-21,476,,GB,608.2,2612
26040455,USA,2010-07-14,2010-10-28,2010-11-01,2010-11-01,517,,US,3379000.57,1483
26041800,USA,2010-07-14,2013-02-26,2013-02-26,2014-10-07,11,,US,880.43,88
26102745,USA,2010-07-15,2014-11-18,2014-11-18,,11,Religion & Spirituality,US,0.0,1518
26169095,USA,2010-07-16,2010-07-16,2010-08-12,2011-02-16,294,,US,139593.54,11250
26233025,Australia,2010-07-18,2010-11-16,2010-11-16,2013-01-22,18,,US,296.44,199
26260510,USA,2010-07-19,2011-01-15,2011-01-15,2011-01-15,61,,US,50.0,49
26372955,UK,2010-07-21,2012-10-08,2012-10-08,2012-12-24,5071,,GB,302726.98,22501
26418465,USA,2010-07-21,2014-03-07,2014-03-07,2015-08-26,41,Business & Professional,US,69.84,201
26465570,USA,2010-07-22,2010-07-22,2010-08-10,2010-08-10,796,,US,1004877.02,14878
26544615,USA,2010-07-23,2013-04-21,2013-04-21,2013-04-21,184,,,,0
26546350,USA,2010-07-23,2010-07-23,2010-07-23,2010-07-23,2337,Food & Drink,US,653411.9,2039
26553820,USA,2010-07-24,2010-07-24,2010-07-26,2010-07-29,617,,,3277877.78,90541
